Tri,X,Y,Route,Station,Statut,Zone climatique,Temperature moyenne annuelle (celsius),Region
365,-76.09388889,45.58388889,52,5,Active,B,4.78372,Outaouais
366,-76.09805556,45.58944444,52,6,Active,B,4.78372,Outaouais
367,-76.09694444,45.59638889,52,7,Active,B,4.78372,Outaouais
368,-76.10138889,45.60027778,52,8,Active,B,4.78372,Outaouais
369,-76.10638889,45.60583333,52,9,Active,B,4.78372,Outaouais
370,-76.10361111,45.61222222,52,10,Active,B,4.78372,Outaouais
371,-75.838525,45.471019,53,1,Inactive,A,5.18431,Outaouais
372,-75.845348,45.475637,53,2,Inactive,A,5.18431,Outaouais
373,-75.850962,45.481087,53,3,Inactive,A,5.18431,Outaouais
374,-75.857821,45.485135,53,4,Inactive,A,5.18431,Outaouais
375,-75.854716,45.491238,53,5,Inactive,A,5.18431,Outaouais
376,-75.857799,45.493391,53,6,Inactive,A,5.18431,Outaouais
377,-75.867527,45.492181,53,7,Inactive,A,5.18431,Outaouais
378,-75.868409,45.497325,53,8,Inactive,A,5.18431,Outaouais
379,-75.876229,45.501159,53,9,Inactive,A,5.18431,Outaouais
380,-75.885517,45.50289,53,10,Inactive,A,5.18431,Outaouais
381,-75.87303,45.45313,54,1,Active,A,5.24082,Outaouais
382,-75.86282,45.45386,54,2,Active,A,5.24082,Outaouais
383,-75.85262,45.45464,54,3,Active,A,5.24082,Outaouais
384,-75.84244,45.45538,54,4,Active,A,5.24082,Outaouais
385,-75.83226,45.4561,54,5,Active,A,5.24082,Outaouais
386,-75.82206,45.45681,54,6,Active,A,5.24082,Outaouais
387,-75.8119,45.45751,54,7,Active,A,5.24082,Outaouais
388,-75.80182,45.45753,54,8,Active,A,5.24082,Outaouais
389,-75.79433,45.45324,54,9,Active,A,5.24082,Outaouais
390,-75.78562,45.45002,54,10,Active,A,5.24082,Outaouais
391,-73.40463056,45.8555556,55,1,Active,A,5.67387,Lanaudiere
392,-73.40083333,45.8622222,55,2,Active,A,5.67387,Lanaudiere
393,-73.3975,45.8688889,55,3,Active,A,5.67387,Lanaudiere
394,-73.39284,45.87545,55,4,Active,A,5.67387,Lanaudiere
395,-73.387813,45.881668,55,5,Active,A,5.67387,Lanaudiere
396,-73.385028,45.888556,55,6,Active,A,5.67387,Lanaudiere
397,-73.38315,45.89562,55,7,Active,A,5.67387,Lanaudiere
398,-73.37855,45.902042,55,8,Active,A,5.67387,Lanaudiere
399,-73.373728,45.908334,55,9,Active,A,5.67387,Lanaudiere
400,-73.370092,45.915026,55,10,Active,A,5.67387,Lanaudiere
401,-73.95027778,45.68583333,56,1,Fermee,A,5.62485,Laurentides
402,-73.94305556,45.68055556,56,2,Fermee,A,5.62485,Laurentides
403,-73.93555556,45.67555556,56,3,Fermee,A,5.62485,Laurentides
404,-73.92777778,45.67055556,56,4,Fermee,A,5.62485,Laurentides
405,-73.92027778,45.66583333,56,5,Fermee,A,5.62485,Laurentides
406,-73.91222222,45.66055556,56,6,Fermee,A,5.62485,Laurentides
407,-73.90527778,45.65638889,56,7,Fermee,A,5.62485,Laurentides
408,-73.89916667,45.65111111,56,8,Fermee,A,5.62485,Laurentides
409,-73.89138889,45.64583333,56,9,Fermee,A,5.62485,Laurentides
410,-73.88333333,45.64194444,56,10,Fermee,A,5.62485,Laurentides
411,-73.37215209,45.40099369,58,1,Fermee,A,6.35887,Monteregie
412,-73.36992485,45.40677306,58,2,Fermee,A,6.35887,Monteregie
413,-73.36953959,45.41344352,58,3,Fermee,A,6.35887,Monteregie
414,-73.36604245,45.41947142,58,4,Fermee,A,6.35887,Monteregie
415,-73.35359832,45.4260088,58,5,Fermee,A,6.35887,Monteregie
416,-73.37135461,45.4321985,58,6,Fermee,A,6.35887,Monteregie
417,-73.37916893,45.43581089,58,7,Fermee,A,6.35887,Monteregie
418,-73.38856876,45.4382653,58,8,Fermee,A,6.35887,Monteregie
419,-73.38866682,45.44088598,58,9,Fermee,A,6.35887,Monteregie
420,-73.40090715,45.44702094,58,10,Fermee,A,6.35887,Monteregie
421,-71.37666667,46.97916667,59,1,Fermee,C,2.90812,Capitale-Nationale
422,-71.38166667,46.97333333,59,2,Fermee,C,2.90812,Capitale-Nationale
423,-71.38888889,46.96861111,59,3,Fermee,C,2.90812,Capitale-Nationale
424,-71.39361111,46.96222222,59,4,Fermee,C,2.90812,Capitale-Nationale
425,-71.38805556,46.95694444,59,5,Fermee,C,2.90812,Capitale-Nationale
426,-71.38111111,46.95166667,59,6,Fermee,C,2.90812,Capitale-Nationale
427,-71.37888889,46.94527778,59,7,Fermee,C,2.90812,Capitale-Nationale
428,-71.37833333,46.93972222,59,8,Fermee,C,2.90812,Capitale-Nationale
429,-71.37638889,46.93472222,59,9,Fermee,C,2.90812,Capitale-Nationale
430,-71.37027778,46.92833333,59,10,Fermee,C,2.90812,Capitale-Nationale
431,-71.43254167,46.73297222,61,1,Inactive,B,4.04637,Capitale-Nationale
432,-71.44259722,46.73346667,61,2,Inactive,B,4.04637,Capitale-Nationale
433,-71.45356111,46.73312778,61,3,Inactive,B,4.04637,Capitale-Nationale
434,-71.46241389,46.73063056,61,4,Inactive,B,4.04637,Capitale-Nationale
435,-71.47100278,46.72680278,61,5,Inactive,B,4.04637,Capitale-Nationale
436,-71.48106111,46.72510833,61,6,Inactive,B,4.04637,Capitale-Nationale
437,-71.48995,46.72785,61,7,Inactive,B,4.04637,Capitale-Nationale
438,-71.500175,46.72698056,61,8,Inactive,B,4.04637,Capitale-Nationale
439,-71.509675,46.72806667,61,9,Inactive,B,4.04637,Capitale-Nationale
440,-71.51967222,46.72906944,61,10,Inactive,B,4.04637,Capitale-Nationale
441,-71.464113,46.048548,62,1,Inactive,B,3.76715,Chaudiere-Appalaches
442,-71.471728,46.050291,62,2,Inactive,B,3.76715,Chaudiere-Appalaches
443,-71.478332,46.056291,62,3,Inactive,B,3.76715,Chaudiere-Appalaches
444,-71.47933,46.063421,62,4,Inactive,B,3.76715,Chaudiere-Appalaches
445,-71.486148,46.068546,62,5,Inactive,B,3.76715,Chaudiere-Appalaches
446,-71.494952,46.071779,62,6,Inactive,B,3.76715,Chaudiere-Appalaches
447,-71.503259,46.076104,62,7,Inactive,B,3.76715,Chaudiere-Appalaches
448,-71.51204,46.07909,62,8,Inactive,B,3.76715,Chaudiere-Appalaches
449,-71.521548,46.081729,62,9,Inactive,B,3.76715,Chaudiere-Appalaches
450,-71.53047,46.085223,62,10,Inactive,B,3.76715,Chaudiere-Appalaches
451,-75.70694444,45.51861111,64,1,Active,B,4.98583,Outaouais
452,-75.70805556,45.52527778,64,2,Active,B,4.98583,Outaouais
453,-75.70944444,45.53277778,64,3,Active,B,4.98583,Outaouais
454,-75.71027778,45.54,64,4,Active,B,4.98583,Outaouais
455,-75.71027778,45.54638889,64,5,Active,B,4.98583,Outaouais
456,-75.71222222,45.55388889,64,6,Active,B,4.98583,Outaouais
457,-75.71361111,45.56027778,64,7,Active,B,4.98583,Outaouais
458,-75.71666667,45.56583333,64,8,Active,B,4.98583,Outaouais
459,-75.71833333,45.57333333,64,9,Active,B,4.98583,Outaouais
460,-75.71916667,45.58111111,64,10,Active,B,4.98583,Outaouais
461,-71.07388889,45.57361111,65,1,Inactive,C,3.42979,Estrie
462,-71.07277778,45.56694444,65,2,Inactive,C,3.42979,Estrie
463,-71.07444444,45.55972222,65,3,Inactive,C,3.42979,Estrie
464,-71.07472222,45.55277778,65,4,Inactive,C,3.42979,Estrie
465,-71.07416667,45.54527778,65,5,Inactive,C,3.42979,Estrie
466,-71.07444444,45.53833333,65,6,Inactive,C,3.42979,Estrie
467,-71.07444444,45.53111111,65,7,Inactive,C,3.42979,Estrie
468,-71.075,45.52361111,65,8,Inactive,C,3.42979,Estrie
469,-71.075,45.5175,65,9,Inactive,C,3.42979,Estrie
470,-71.075,45.50944444,65,10,Inactive,C,3.42979,Estrie
471,-71.148306,48.391097,66,1,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
472,-71.154569,48.385347,66,2,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
473,-71.161145,48.379164,66,3,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
474,-71.167005,48.37364,66,4,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
475,-71.17894,48.37494,66,5,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
476,-71.186438,48.374432,66,6,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
477,-71.195705,48.378133,66,7,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
478,-71.204683,48.379922,66,8,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
479,-71.215367,48.38121,66,9,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
480,-71.226065,48.382697,66,10,Inactive,C,2.28138,Saguenay - Lac-Saint-Jean
481,-70.967716,45.579847,67,1,Inactive,C,3.49526,Estrie
482,-70.967835,45.572823,67,2,Inactive,C,3.49526,Estrie
483,-70.967974,45.565625,67,3,Inactive,C,3.49526,Estrie
484,-70.967704,45.558103,67,4,Inactive,C,3.49526,Estrie
485,-70.971742,45.553609,67,5,Inactive,C,3.49526,Estrie
486,-70.981377,45.554468,67,6,Inactive,C,3.49526,Estrie
487,-70.991824,45.554916,67,7,Inactive,C,3.49526,Estrie
488,-71.003032,45.554752,67,8,Inactive,C,3.49526,Estrie
489,-71.01077,45.555543,67,9,Inactive,C,3.49526,Estrie
490,-71.021202,45.557543,67,10,Inactive,C,3.49526,Estrie
491,-71.009695,46.816251,68,1,Inactive,B,3.97119,Chaudiere-Appalaches
492,-71.00265,46.811344,68,2,Inactive,B,3.97119,Chaudiere-Appalaches
493,-70.995442,46.806202,68,3,Inactive,B,3.97119,Chaudiere-Appalaches
494,-70.987053,46.800176,68,4,Inactive,B,3.97119,Chaudiere-Appalaches
495,-70.980288,46.795244,68,5,Inactive,B,3.97119,Chaudiere-Appalaches
496,-70.976493,46.788455,68,6,Inactive,B,3.97119,Chaudiere-Appalaches
497,-70.973766,46.781426,68,7,Inactive,B,3.97119,Chaudiere-Appalaches
498,-70.971618,46.774363,68,8,Inactive,B,3.97119,Chaudiere-Appalaches
499,-70.965989,46.769146,68,9,Inactive,B,3.97119,Chaudiere-Appalaches
500,-70.958632,46.76381,68,10,Inactive,B,3.97119,Chaudiere-Appalaches
501,-71.16472222,46.79388889,71,1,Inactive,B,4.32401,Chaudiere-Appalaches
502,-71.16111111,46.80083333,71,2,Inactive,B,4.32401,Chaudiere-Appalaches
503,-71.155,46.80638889,71,3,Inactive,B,4.32401,Chaudiere-Appalaches
504,-71.14944444,46.81222222,71,4,Inactive,B,4.32401,Chaudiere-Appalaches
505,-71.14138889,46.81361111,71,5,Inactive,B,4.32401,Chaudiere-Appalaches
506,-71.12944444,46.81277778,71,6,Inactive,B,4.32401,Chaudiere-Appalaches
507,-71.11888889,46.81222222,71,7,Inactive,B,4.32401,Chaudiere-Appalaches
508,-71.10805556,46.81277778,71,8,Inactive,B,4.32401,Chaudiere-Appalaches
509,-71.09222222,46.80833333,71,9,Inactive,B,4.32401,Chaudiere-Appalaches
510,-71.08194444,46.81027778,71,10,Inactive,B,4.32401,Chaudiere-Appalaches
511,-71.710883,46.77263,72,1,Inactive,B,3.8143,Capitale-Nationale
512,-71.708108,46.779562,72,2,Inactive,B,3.8143,Capitale-Nationale
513,-71.703775,46.786057,72,3,Inactive,B,3.8143,Capitale-Nationale
514,-71.698632,46.792358,72,4,Inactive,B,3.8143,Capitale-Nationale
515,-71.693418,46.798599,72,5,Inactive,B,3.8143,Capitale-Nationale
516,-71.688959,46.805048,72,6,Inactive,B,3.8143,Capitale-Nationale
517,-71.68267,46.811451,72,7,Inactive,B,3.8143,Capitale-Nationale
518,-71.675793,46.816851,72,8,Inactive,B,3.8143,Capitale-Nationale
519,-71.66716,46.820219,72,9,Inactive,B,3.8143,Capitale-Nationale
520,-71.659997,46.824707,72,10,Inactive,B,3.8143,Capitale-Nationale
521,-73.260234,47.077035,73,1,Inactive,D,1.95202,Mauricie
522,-73.259688,47.070926,73,2,Inactive,D,1.95202,Mauricie
523,-73.250209,47.068171,73,3,Inactive,D,1.95202,Mauricie
524,-73.241907,47.064268,73,4,Inactive,D,1.95202,Mauricie
525,-73.232427,47.062229,73,5,Inactive,D,1.95202,Mauricie
526,-73.223546,47.058933,73,6,Inactive,D,1.95202,Mauricie
527,-73.216171,47.058061,73,7,Inactive,D,1.95202,Mauricie
528,-73.212503,47.051676,73,8,Inactive,D,1.95202,Mauricie
529,-73.208354,47.045462,73,9,Inactive,D,1.95202,Mauricie
530,-73.202643,47.039991,73,10,Inactive,D,1.95202,Mauricie
531,-78.94567222,48.32380833,75,1,Active,D,1.24165,Abitibi-Temiscamingue
532,-78.93829444,48.31705,75,2,Active,D,1.24165,Abitibi-Temiscamingue
533,-78.93754167,48.31058611,75,3,Active,D,1.24165,Abitibi-Temiscamingue
534,-78.94308333,48.30261111,75,4,Active,D,1.24165,Abitibi-Temiscamingue
535,-78.95094722,48.29618333,75,5,Active,D,1.24165,Abitibi-Temiscamingue
536,-78.95355556,48.28868333,75,6,Active,D,1.24165,Abitibi-Temiscamingue
537,-78.955,48.28225833,75,7,Active,D,1.24165,Abitibi-Temiscamingue
538,-78.96131667,48.27514722,75,8,Active,D,1.24165,Abitibi-Temiscamingue
539,-78.96964167,48.26813056,75,9,Active,D,1.24165,Abitibi-Temiscamingue
540,-78.97272222,48.26173889,75,10,Active,D,1.24165,Abitibi-Temiscamingue
541,-71.62777778,46.19361111,76,1,Inactive,B,3.76715,Centre-du-Quebec
542,-71.62027778,46.18805556,76,2,Inactive,B,3.76715,Centre-du-Quebec
543,-71.61,46.18722222,76,3,Inactive,B,3.76715,Centre-du-Quebec
544,-71.60166667,46.18361111,76,4,Inactive,B,3.76715,Centre-du-Quebec
545,-71.59222222,46.17916667,76,5,Inactive,B,3.76715,Centre-du-Quebec
546,-71.58444444,46.17416667,76,6,Inactive,B,3.76715,Centre-du-Quebec
547,-71.57583333,46.16916667,76,7,Inactive,B,3.76715,Centre-du-Quebec
548,-71.56944444,46.16666667,76,8,Inactive,B,3.76715,Centre-du-Quebec
549,-71.56055556,46.16194444,76,9,Inactive,B,3.76715,Centre-du-Quebec
550,-71.55138889,46.15722222,76,10,Inactive,B,3.76715,Centre-du-Quebec
551,-68.64360278,48.33031944,77,1,Active,C,2.70266,Bas-Saint-Laurent
552,-68.63978333,48.32362778,77,2,Active,C,2.70266,Bas-Saint-Laurent
553,-68.63344444,48.31750278,77,3,Active,C,2.70266,Bas-Saint-Laurent
554,-68.62795,48.31046944,77,4,Active,C,2.70266,Bas-Saint-Laurent
555,-68.61948056,48.30540833,77,5,Active,C,2.70266,Bas-Saint-Laurent
556,-68.61090278,48.30034722,77,6,Active,C,2.70266,Bas-Saint-Laurent
557,-68.61133333,48.29289444,77,7,Active,C,2.70266,Bas-Saint-Laurent
558,-68.61355,48.28567778,77,8,Active,C,2.70266,Bas-Saint-Laurent
559,-68.61576667,48.27853333,77,9,Active,C,2.70266,Bas-Saint-Laurent
560,-68.619,48.27109167,77,10,Active,C,2.70266,Bas-Saint-Laurent
561,-75.87165915,45.65696797,78,1,Inactive,B,4.65461,Outaouais
562,-75.87261513,45.66440646,78,2,Inactive,B,4.65461,Outaouais
563,-75.87491927,45.67145482,78,3,Inactive,B,4.65461,Outaouais
564,-75.8812716,45.67694173,78,4,Inactive,B,4.65461,Outaouais
565,-75.889852,45.681254,78,5,Inactive,B,4.65461,Outaouais
566,-75.888369,45.687496,78,6,Inactive,B,4.65461,Outaouais
567,-75.88875698,45.694535,78,7,Inactive,B,4.65461,Outaouais
568,-75.895705,45.699545,78,8,Inactive,B,4.65461,Outaouais
569,-75.89715482,45.70661984,78,9,Inactive,B,4.65461,Outaouais
570,-75.8941502,45.71067801,78,10,Inactive,B,4.65461,Outaouais
571,-74.16138889,45.69277778,79,1,Active,B,4.68078,Laurentides
572,-74.17194444,45.69055556,79,2,Active,B,4.68078,Laurentides
573,-74.1825,45.69166667,79,3,Active,B,4.68078,Laurentides
574,-74.19361111,45.68916667,79,4,Active,B,4.68078,Laurentides
575,-74.20416667,45.68666667,79,5,Active,B,4.68078,Laurentides
576,-74.21472222,45.68444444,79,6,Active,B,4.68078,Laurentides
577,-74.225,45.68055556,79,7,Active,B,4.68078,Laurentides
578,-74.23583333,45.67777778,79,8,Active,B,4.68078,Laurentides
579,-74.24444444,45.67527778,79,9,Active,B,4.68078,Laurentides
580,-74.255,45.67361111,79,10,Active,B,4.68078,Laurentides
581,-74.28138889,45.67888889,80,1,Inactive,B,4.68078,Laurentides
582,-74.27222222,45.68472222,80,2,Inactive,B,4.68078,Laurentides
583,-74.27527778,45.69055556,80,3,Inactive,B,4.68078,Laurentides
584,-74.28166667,45.6975,80,4,Inactive,B,4.68078,Laurentides
585,-74.28722222,45.70361111,80,5,Inactive,B,4.68078,Laurentides
586,-74.28694444,45.71111111,80,6,Inactive,B,4.68078,Laurentides
587,-74.28611111,45.71833333,80,7,Inactive,B,4.68078,Laurentides
588,-74.28305556,45.72527778,80,8,Inactive,B,4.68078,Laurentides
589,-74.2825,45.7325,80,9,Inactive,B,4.68078,Laurentides
590,-74.27861111,45.73944444,80,10,Inactive,B,4.68078,Laurentides
591,-73.353247,45.321604,81,1,Inactive,A,6.35182,Monteregie
592,-73.358655,45.327681,81,2,Inactive,A,6.35182,Monteregie
593,-73.364502,45.333242,81,3,Inactive,A,6.35182,Monteregie
594,-73.368883,45.339517,81,4,Inactive,A,6.35182,Monteregie
595,-73.37649,45.344307,81,5,Inactive,A,6.35182,Monteregie
596,-73.384297,45.343621,81,6,Inactive,A,6.35182,Monteregie
597,-73.387665,45.336953,81,7,Inactive,A,6.35182,Monteregie
598,-73.389411,45.329838,81,8,Inactive,A,6.35182,Monteregie
599,-73.392979,45.323164,81,9,Inactive,A,6.35182,Monteregie
600,-73.397446,45.316607,81,10,Inactive,A,6.35182,Monteregie
601,-74.35310278,49.93939444,83,1,Active,E,-0.63231,Nord-du-Quebec
602,-74.34269444,49.94324722,83,2,Active,E,-0.63231,Nord-du-Quebec
603,-74.33273333,49.94731111,83,3,Active,E,-0.63231,Nord-du-Quebec
604,-74.32247778,49.95067778,83,4,Active,E,-0.63231,Nord-du-Quebec
605,-74.31063333,49.95200833,83,5,Active,E,-0.63231,Nord-du-Quebec
606,-74.29894444,49.95307778,83,6,Active,E,-0.63231,Nord-du-Quebec
607,-74.28698333,49.95278056,83,7,Active,E,-0.63231,Nord-du-Quebec
608,-74.275475,49.95439722,83,8,Active,E,-0.63231,Nord-du-Quebec
609,-74.26628056,49.95808889,83,9,Active,E,-0.63231,Nord-du-Quebec
610,-74.25973611,49.96378056,83,10,Active,E,-0.63231,Nord-du-Quebec
611,-73.10043472,45.73772499,84m,1,Active,A,5.88788,Monteregie
612,-73.09322093,45.73249408,84m,2,Active,A,5.88788,Monteregie
613,-73.08643085,45.72717064,84m,3,Active,A,5.88788,Monteregie
614,-73.08169513,45.72151009,84m,4,Active,A,5.88788,Monteregie
615,-73.08513209,45.71472742,84m,5,Active,A,5.88788,Monteregie
616,-73.08853049,45.70790038,84m,6,Active,A,5.88788,Monteregie
617,-73.09197601,45.70104515,84m,7,Active,A,5.88788,Monteregie
618,-73.09542314,45.6942384,84m,8,Active,A,5.88788,Monteregie
619,-73.09955044,45.68761916,84m,9,Active,A,5.88788,Monteregie
620,-73.1024693,45.68071122,84m,10,Active,A,5.88788,Monteregie
621,-64.358198,50.295342,85,1,Inactive,E,0.43634,Côte-Nord
622,-64.366061,50.300392,85,2,Inactive,E,0.43634,Côte-Nord
623,-64.376826,50.304209,85,3,Inactive,E,0.43634,Côte-Nord
624,-64.387157,50.308249,85,4,Inactive,E,0.43634,Côte-Nord
625,-64.392616,50.311433,85,5,Inactive,E,0.43634,Côte-Nord
626,-64.407646,50.315369,85,6,Inactive,E,0.43634,Côte-Nord
627,-64.419032,50.318144,85,7,Inactive,E,0.43634,Côte-Nord
628,-64.430904,50.319209,85,8,Inactive,E,0.43634,Côte-Nord
629,-64.443337,50.319311,85,9,Inactive,E,0.43634,Côte-Nord
630,-64.454632,50.320625,85,10,Inactive,E,0.43634,Côte-Nord
631,-70.68194444,46.54638889,86,1,Inactive,C,3.00611,Chaudiere-Appalaches
632,-70.69055556,46.55305556,86,2,Inactive,C,3.00611,Chaudiere-Appalaches
633,-70.6975,46.55833333,86,3,Inactive,C,3.00611,Chaudiere-Appalaches
634,-70.70555556,46.56444444,86,4,Inactive,C,3.00611,Chaudiere-Appalaches
635,-70.71277778,46.57,86,5,Inactive,C,3.00611,Chaudiere-Appalaches
636,-70.72083333,46.57638889,86,6,Inactive,C,3.00611,Chaudiere-Appalaches
637,-70.72833333,46.58222222,86,7,Inactive,C,3.00611,Chaudiere-Appalaches
638,-70.73638889,46.58833333,86,8,Inactive,C,3.00611,Chaudiere-Appalaches
639,-70.74305556,46.59361111,86,9,Inactive,C,3.00611,Chaudiere-Appalaches
640,-70.75055556,46.59972222,86,10,Inactive,C,3.00611,Chaudiere-Appalaches
641,-72.800903,46.464338,87,1,Inactive,B,4.2615,Mauricie
642,-72.808335,46.469394,87,2,Inactive,B,4.2615,Mauricie
643,-72.815673,46.474459,87,3,Inactive,B,4.2615,Mauricie
644,-72.824426,46.477446,87,4,Inactive,B,4.2615,Mauricie
645,-72.830565,46.483045,87,5,Inactive,B,4.2615,Mauricie
646,-72.837557,46.488389,87,6,Inactive,B,4.2615,Mauricie
647,-72.844545,46.493942,87,7,Inactive,B,4.2615,Mauricie
648,-72.852732,46.491933,87,8,Inactive,B,4.2615,Mauricie
649,-72.860451,46.487228,87,9,Inactive,B,4.2615,Mauricie
650,-72.867707,46.482736,87,10,Inactive,B,4.2615,Mauricie
651,-66.04108611,48.88794722,89,1,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
652,-66.0516,48.89150556,89,2,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
653,-66.05568333,48.89644722,89,3,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
654,-66.04945556,48.90224444,89,4,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
655,-66.04462222,48.90889722,89,5,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
656,-66.04458889,48.91588333,89,6,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
657,-66.04445833,48.92308056,89,7,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
658,-66.04625,48.92899722,89,8,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
659,-66.05109444,48.936225,89,9,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
660,-66.05660556,48.94110278,89,10,Active,E,-0.00298,Gaspesie - Îles-de-la-Madeleine
661,-65.89083333,49.03388889,90,1,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
662,-65.89305556,49.04083333,90,2,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
663,-65.89555556,49.04861111,90,3,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
664,-65.89805556,49.05611111,90,4,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
665,-65.90361111,49.06138889,90,5,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
666,-65.91083333,49.06611111,90,6,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
667,-65.91611111,49.0725,90,7,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
668,-65.92194444,49.07888889,90,8,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
669,-65.92972222,49.08305556,90,9,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
670,-65.93861111,49.08722222,90,10,Inactive,D,0.89674,Gaspesie - Îles-de-la-Madeleine
671,-76.12381111,45.54645833,91,1,Inactive,B,4.88722,Outaouais
672,-76.13390278,45.54619167,91,2,Inactive,B,4.88722,Outaouais
673,-76.14416667,45.54591389,91,3,Inactive,B,4.88722,Outaouais
674,-76.15415278,45.54558333,91,4,Inactive,B,4.88722,Outaouais
675,-76.16414167,45.54508889,91,5,Inactive,B,4.88722,Outaouais
676,-76.17441944,45.54451389,91,6,Inactive,B,4.88722,Outaouais
677,-76.18496389,45.54387778,91,7,Inactive,B,4.88722,Outaouais
678,-76.19498889,45.54340278,91,8,Inactive,B,4.88722,Outaouais
679,-76.20469722,45.543,91,9,Inactive,B,4.88722,Outaouais
680,-76.21525278,45.542525,91,10,Inactive,B,4.88722,Outaouais
681,-75.781669,45.444318,93,1,Active,A,5.24082,Outaouais
682,-75.791969,45.443691,93,2,Active,A,5.24082,Outaouais
683,-75.801605,45.442909,93,3,Active,A,5.24082,Outaouais
684,-75.812216,45.44218,93,4,Active,A,5.24082,Outaouais
685,-75.819165,45.439637,93,5,Active,A,5.24082,Outaouais
686,-75.818132,45.432325,93,6,Active,A,5.24082,Outaouais
687,-75.814713,45.426066,93,7,Active,A,5.24082,Outaouais
688,-75.809512,45.419848,93,8,Active,A,5.24082,Outaouais
689,-75.808374,45.412664,93,9,Active,A,5.24082,Outaouais
690,-75.807168,45.405538,93,10,Active,A,5.24082,Outaouais
691,-71.091303,48.318415,97,1,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
692,-71.082328,48.314398,97,2,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
693,-71.072491,48.314101,97,3,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
694,-71.062642,48.316837,97,4,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
695,-71.054728,48.320872,97,5,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
696,-71.048634,48.326787,97,6,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
697,-71.042496,48.332704,97,7,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
698,-71.036326,48.338612,97,8,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
699,-71.030168,48.34451,97,9,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
700,-71.024045,48.350448,97,10,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
701,-71.091303,48.318415,98,1,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
702,-71.08364062,48.3222077,98,2,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
703,-71.08198388,48.33031665,98,3,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
704,-71.07635437,48.33622553,98,4,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
705,-71.07104927,48.34175773,98,5,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
706,-71.06409133,48.34796145,98,6,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
707,-71.05843823,48.35362015,98,7,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
708,-71.05407051,48.35990483,98,8,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
709,-71.04829682,48.36515386,98,9,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
710,-71.03924088,48.36972396,98,10,Inactive,C,2.10808,Saguenay - Lac-Saint-Jean
711,-71.44194444,47.05416667,99,1,Active,D,1.73776,Capitale-Nationale
712,-71.43333333,47.05611111,99,2,Active,D,1.73776,Capitale-Nationale
713,-71.42833333,47.0625,99,3,Active,D,1.73776,Capitale-Nationale
714,-71.42833333,47.06777778,99,4,Active,D,1.73776,Capitale-Nationale
715,-71.42777778,47.07527778,99,5,Active,D,1.73776,Capitale-Nationale
716,-71.42388889,47.08111111,99,6,Active,D,1.73776,Capitale-Nationale
717,-71.42,47.08722222,99,7,Active,D,1.73776,Capitale-Nationale
718,-71.42166667,47.09638889,99,8,Active,D,1.73776,Capitale-Nationale
